ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile,top_n_chunk_id,answer llm,Annotated Chunk,chunk_annotation,answer_annotation
leopard,How much does a leopard weigh?,28 to 90kg,medium,medium,S08_set1_a2,"['7', '0', '33', '21', '10']",Not specified,Males are considerably larger than females and weigh 37 to 90 kg compared to 28 to 60 kg for females.,True,0
leopard,Does a male leopard weigh more than a female leopard?,Yes,hard,medium,S08_set1_a2,"['7', '0', '33', '47', '10']",Yes,Males are considerably larger than females and weigh 37 to 90 kg compared to 28 to 60 kg for females.,True,1
leopard,What is the difference between leopards and cheetahs?,Rosettes rather than spots and less lanky.,hard,hard,S08_set1_a2,"['9', '0', '3', '5', '7']",not specified,"The leopard has rosettes rather than cheetah's simple spots, but they lack internal spots, unlike the jaguar. The leopard is larger and less lanky than the cheetah but smaller than the jaguar. ",True,0
leopard,How does the distribution size of the leopard compare to the distribution of other wild cats?,The largest,hard,hard,S08_set1_a2,"['13', '14', '33', '1', '0']",largest,"As of 1996, the leopard had the largest distribution of any wild cat,  although populations before and since have shown a declining trend and are fragmented outside of subsaharan Africa.",True,1
leopard,What resembles that of the similarly-sized cougar in the Americas?,Ecological role,,medium,S08_set1_a2,"['3', '5', '0', '7', '33']",not specified,Its ecological role resembles that of the similarly-sized cougar in the Americas.,True,0
leopard,"What was one of the many species described in Linnaeus's 18th-century work, Systema Naturae?",Felis pardus,,medium,S08_set1_a2,"['216', '8', '92', '262', '214']",beetle,"Felis pardus was one of the many species described in Linnaeus's 18th-century work, Systema Naturae.",False,0
leopard,What sort of cats are solitary?,Leopards,,hard,S08_set1_a2,"['16', '31', '17', '15', '1']",leopard,"The leopard is solitary and, aside from mating, interactions between individuals appear to be infrequent.  ",True,1
leopard,Are leopards circular?,"Ther rosettes are circular, yes",,easy,S08_set1_a2,"['0', '9', '7', '10', '33']",No,They are circular in East Africa but tend to be square in southern Africa.  .,True,0
leopard,Is the leopard solitary?,Yes,,easy,S08_set1_a2,"['31', '0', '16', '33', '59']",Yes,"The leopard is solitary and, aside from mating, interactions between individuals appear to be infrequent.  ",True,1
leopard,What centred in Sierra?,Leopard men,,medium,S08_set1_a2,"['204', '239', '44', '22', '127']",not specified,"The Leopard men were a West African secret society who practised cannibalism. They were centred in Sierra Leone, Liberia and Côte d'Ivoire.",False,0
leopard,Felis pardus was what?,"One of many species described in Linneaus's work, Systema Naturae",,medium,S08_set1_a2,"['0', '5', '6', '4', '34']",Leopard,"Felis pardus was one of the many species described in Linnaeus's 18th-century work, Systema Naturae.",True,1
leopard,Has the New Zealand Rugby League featured the Otahuhu Leopards and then the Tamaki Leopards ?,Yes,,easy,S08_set1_a2,"['64', '63', '239', '65', '4']",Yes,The New Zealand Rugby League has featured the Otahuhu Leopards and then the Tamaki Leopards.,True,1
leopard,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,,easy,S08_set1_a2,"['57', '58', '4', '60', '10']",Yes,"The Leopard men were a West African secret society who practised cannibalism. They were centred in Sierra Leone, Liberia and Côte d'Ivoire.",True,1
leopard,Was the leopard tank a German designed tank which entered service in 1965 ?,Yes,,easy,S08_set1_a2,"['56', '4', '50', '45', '65']",Yes,The leopard tank was a German designed tank which entered service in 1965.,True,1
leopard,Is the black color heritable and caused by only one recessive gene locus ?,Yes,,easy,S08_set1_a2,"['11', '10', '40', '39', '36']",Yes,The black color is heritable and caused by only one recessive gene locus. ,True,1
leopard,"Is the leopard -LRB- panthera pardus -RRB- an old world mammal of the felidae family and the smallest of the four (`` ` big cats ('' ' of the genus panthera , along with the tiger , lion , and jaguar?",Yes,,easy,S08_set1_a2,"['0', '5', '7', '4', '3']",Yes,"The leopard (Panthera pardus) is an Old World mammal of the Felidae family and the smallest of the four 'big cats' of the genus Panthera, along with the tiger, lion, and jaguar. ",True,1
leopard,Can a panther be any of several species of large felid?,Yes,,easy,S08_set1_a2,"['5', '0', '10', '34', '33']",Yes,"A panther can be any of several species of large felid; in North America, the term refers to cougars, in South America, jaguars, and elsewhere, leopards",True,1
leopard,Is the leopard an agile and graceful predator?,Yes,,easy,S08_set1_a2,"['15', '7', '21', '0', '3']",Yes,The leopard is an agile and graceful predator. ,True,1
penguin,Do penguins feed on krill?,Yes,easy,easy,S08_set1_a3,"['74', '68', '71', '70', '69']",Yes,"Most penguins feed on krill, fish, squid, and other forms of sealife caught while swimming underwater. ",True,1
penguin,What is the largest living species of penguin?,Emperor Penguin,easy,medium,S08_set1_a3,"['72', '73', '102', '68', '71']",Emperor Penguin,"The Emperor penguin (the largest penguin) has the largest body mass of all penguins, which further reduces relative surface area and heat loss. ",False,1
penguin,Do penguins live almost exclusively in the Southern Hemisphere?,Yes,easy,easy,S08_set1_a3,"['70', '68', '129', '73', '72']",Yes,"Penguins (order Sphenisciformes, family Spheniscidae) are a group of aquatic, flightless birds living almost exclusively in the Southern Hemisphere",True,1
penguin,"What is ""tobogganing""?",Pengiun movement where they slide on their bellies,medium,hard,S08_set1_a3,"['80', '204', '100', '184', '239']",Tobogganing: sliding on bellies across the snow.,"Penguins either waddle on their feet or slide on their bellies across the snow, a movement called ""tobogganing"", which conserves energy while moving quickly.  ",True,1
penguin,Why are penguins countershaded?,Yes,medium,hard,S08_set1_a3,"['78', '71', '68', '128', '129']",Camouflage.,"All penguins are countershaded - that is, they have a white underside and a dark (mostly black) upperside. ",True,1
penguin,Are penguins afraid of humans?,No,medium,medium,S08_set1_a3,"['75', '68', '76', '71', '89']",not specified,"Penguins are popular around the world, primarily for their unusually upright, waddling pace and (compared to other birds) lack of fear of humans. ",False,0
penguin,How much time to penguins spend on land?,Half their life,hard,hard,S08_set1_a3,"['74', '77', '68', '80', '72']",Half,They spend half of their life on land and half in the oceans.,True,1
penguin,How are Isabelline penguins different from most penguins?,Brown rather than black plumage,hard,hard,S08_set1_a3,"['87', '88', '72', '70', '68']",not specified,"Perhaps one in 50,000 penguins (of most species) are born with brown rather than black plumage.  These are called Isabelline penguins",True,0
penguin,Are penguins birds?,Yes,easy,easy,S08_set1_a3,"['92', '68', '121', '122', '69']",Yes,"Penguins (order Sphenisciformes, family Spheniscidae) are a group of aquatic, flightless birds living almost exclusively in the Southern Hemisphere.",True,1
penguin,Do penguins have a better than average sense of hearing for birds?,No,easy,easy,S08_set1_a3,"['81', '68', '89', '77', '71']",not specified,Penguins have an average sense of hearing for birds (Wever et al 1969); this is used by parents and chicks to locate one another in crowded colonies (Jouventin et al 1999).,True,0
penguin,"Are penguins considered ""higher waterbirds""?",Yes,easy,easy,S08_set1_a3,"['121', '92', '68', '122', '91']",Yes,"What seems clear is that penguins belong to a clade of Neoaves (living birds except paleognaths and fowl) which comprises what is sometimes called ""higher waterbirds"" to distinguish them from the more ancient waterfowl. ",True,1
penguin,What order do penguins belong to?,Sphenisciformes,medium,medium,S08_set1_a3,"['92', '68', '122', '121', '108']",Sphenisciformes,"Penguins (order Sphenisciformes, family Spheniscidae) are a group of aquatic, flightless birds living almost exclusively in the Southern Hemisphere.",True,1
penguin,How tall were the tallest prehistoric penguins?,1.80 meters (6 ft) tall,medium,medium,S08_set1_a3,"['102', '73', '105', '72', '93']",1. 6ft.,". Nordenskjoeld's Giant Penguin was the tallest, growing nearly 1.80 meters (6 ft) tall. ",True,1
penguin,What makes penguins so agile in the water?,Their wings,hard,hard,S08_set1_a3,"['77', '80', '68', '79', '82']",Air layer preserved within their smooth plumage,". Their wings have become flippers, useless for flight in the air. In the water, however, penguins are astonishingly agile. ",True,1
penguin,"Why do penguins ""tobaggan""?",Conserves energy while moving quickly,hard,hard,S08_set1_a3,"['80', '71', '68', '92', '83']",not specified,"Penguins either waddle on their feet or slide on their bellies across the snow, a movement called ""tobogganing"", which conserves energy while moving quickly.  ",True,0
penguin,Who spend half of their life on land and half in the oceans?,Penguins,,medium,S08_set1_a3,"['74', '159', '233', '184', '133']",Penguins,"Most penguins feed on krill, fish, squid, and other forms of sealife caught while swimming underwater. They spend half of their life on land and half in the oceans.",True,1
penguin,What is also the distance that Antarctic tourists are told to keep from penguins?,3 meter,,medium,S08_set1_a3,"['76', '75', '68', '71', '72']",3 meters,"Typically, penguins do not approach closer than about 3 meters (9 ft); they become nervous at about that distance. This is also the distance that Antarctic tourists are told to keep from penguins (tourists are not supposed to approach closer than 3 meters, but are not expected to withdraw if the penguins come closer).",False,1
penguin,"What have become flippers, useless for flight in the air?",Wings,,medium,S08_set1_a3,"['77', '226', '98', '227', '92']",Penguins.,"Their wings have become flippers, useless for flight in the air. In the water, however, penguins are astonishingly agile. ",True,0
penguin,What happens when mothers lose a chick?,They sometimes attempt to steal another mothers chick,,medium,S08_set1_a3,"['86', '132', '85', '92', '247']","They sometimes attempt to ""steal"" another mother's chick","When mothers lose a chick, they sometimes attempt to ""steal"" another mother's chick, usually unsuccessfully as other females in the vicinity assist the defending mother in keeping her chick.  ",True,1
penguin,Is it true that each penguin gets a turn in the center?,Yes,,easy,S08_set1_a3,"['71', '83', '129', '68', '85']",Yes.,They often huddle together to keep warm and rotate positions to make sure that each penguin gets a turn in the center of the heat pack.,True,1
penguin,Are all penguins countershaded?,Yes,,easy,S08_set1_a3,"['78', '71', '68', '70', '128']",not specified,"All penguins are countershaded - that is, they have a white underside and a dark (mostly black) upperside. ",True,0
penguin,Are penguins astonishingly agile?,Yes,,easy,S08_set1_a3,"['77', '80', '68', '79', '128']",Yes,"Penguins are superbly adapted to an aquatic life. Their wings have become flippers, useless for flight in the air. In the water, however, penguins are astonishingly agile. ",True,1
penguin,Are penguins at risk?,Only at sea,,easy,S08_set1_a3,"['71', '68', '69', '89', '92']",Not specified.,penguins are at risk at sea from predators such as the leopard seal. ,False,0
penguin,"Is it also possible that penguin comes from the Latin pinguis , fat ?",Yes,,easy,S08_set1_a3,"['126', '125', '68', '92', '71']",not specified,"It is also possible that penguin comes from the Latin pinguis, “fat”. This is supported by the fact that the corresponding words in most other languages (e.g., French pingouin, German Pinguin) have i instead of e as the first vowel.  However, a Welsh 'i' is often sound-shifted to an 'e' in the English language, .",True,0
penguin,Have penguins an average sense of hearing for birds ?,Yes,,easy,S08_set1_a3,"['81', '68', '89', '77', '71']",Yes,Penguins have an average sense of hearing for birds (Wever et al 1969); this is used by parents and chicks to locate one another in crowded colonies (Jouventin et al 1999). ,True,1
penguin,Can larger penguins dive deep in case of need ?,Yes,,easy,S08_set1_a3,"['79', '72', '77', '89', '73']",Yes,Larger penguins can dive deep in case of need. ,True,1
penguin,"Is the smallest penguin species the Little Blue Penguin -LRB- also known as the Fairy Penguin -RRB- , which stands around 40 cm tall -LRB- 16 in -RRB- and weighs 1 kg -LRB- 2.2 lb -RRB- ?",Yes,,easy,S08_set1_a3,"['72', '68', '73', '69', '89']",Yes,"The smallest penguin species is the Little Blue Penguin (also known as the Fairy Penguin), which stands around 40 cm tall (16 in) and weighs 1 kg (2.2 lb). ",True,1
penguin,"Is it not even known whether the gigantic palaeeudyptines constitute a monophyletic lineage , or whether gigantism was evolved independently in a much restricted Palaeeudyptinae and the Anthropornithinae ?",No it is not known,,medium,S08_set1_a3,"['104', '105', '103', '73', '102']",Not specified.,"It is not even known whether the gigantic palaeeudyptines constitute a monophyletic lineage, or whether gigantism was evolved independently in a much restricted Palaeeudyptinae and the Anthropornithinae - were they considered valid -, or whether there was a wide size range present in the Palaeeudyptinae as delimited as usually done these days (i.e., including Anthropornis nordenskjoeldi) (Ksepka et al. 2006). ",False,0
penguin,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,,easy,S08_set1_a3,"['72', '73', '102', '105', '104']",No,The largest living species is the Emperor Penguin (Aptenodytes forsteri): ,True,0
penguin,"Is the smallest penguin species the little blue penguin -LRB- also known as the fairy penguin -RRB- , which stands around 40 cm tall -LRB- 16 in -RRB- and weighs 1 kg -LRB- 2?",Yes,,easy,S08_set1_a3,"['72', '68', '73', '69', '89']",Yes,"The smallest penguin species is the Little Blue Penguin (also known as the Fairy Penguin), which stands around 40 cm tall (16 in) and weighs 1 kg (2.2 lb). ",True,1
penguin,What happened in a region not quite 2000 km south of the equator 35 mya?,One Giant penguin occured,,medium,S08_set1_a3,"['73', '116', '117', '119', '118']",giant penguin occurred,"These were not restricted to Antarctic regions; on the contrary, subantarctic regions harboured high diversity, and at least one giant penguin occurred in a region not quite 2000 km south of the Equator 35 mya , in a climate decidedy warmer than today.",True,1
polar_bear,Is polar bear a mammal?,Yes,easy,easy,S08_set1_a4,"['184', '133', '159', '134', '136']",Yes,"A semi-aquatic marine mammal, the polar bear has adapted for life on a combination of land, sea, and ice,  and is the apex predator within its range.  Polar Bears International  It feeds mainly on seals, young walruses, and whales, although it will eat anything it can kill.",False,1
polar_bear,Is polar bear a carnivore?,Yes,easy,easy,S08_set1_a4,"['166', '184', '136', '133', '167']",Yes,"The polar bear (Ursus maritimus) is a bear native to the Arctic. Polar bears and Kodiak bears are the world's largest land carnivores, with most adult males weighing 300-600 kg (660-1320 lb); ",False,1
polar_bear,What is largest polar bear on record?,2200 lb,medium,medium,S08_set1_a4,"['184', '133', '140', '155', '139']",1002 kg,"The largest polar bear on record was a huge male, allegedly weighing 1002 kg (2200 lb) shot at Kotzebue Sound in northwestern Alaska in 1960.",True,0
polar_bear,What is polar bear's skin color?,Black,medium,easy,S08_set1_a4,"['184', '133', '134', '141', '142']",not specified,"Its fur is hollow and translucent, but usually appears as white or cream colored, thus providing the animal with effective camouflage.  Its skin is actually black in color. ",True,0
polar_bear,How long is polar bear's guard hair?,5-15 cm,medium,medium,S08_set1_a4,"['146', '184', '133', '141', '134']",5-15 cm,The guard hair is 5-15 cm over most of the body of polar bears,True,1
polar_bear,What is cause of polar bear's skin diseases?,mites or other parasites,hard,medium,S08_set1_a4,"['184', '133', '148', '145', '142']",not specified,The bears sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites,True,0
polar_bear,Why polar bear is a special species?,"The World Conservation Union listed polar bears as a vulnerable species, one of three sub-categories of threatened status, in May 2006. Their latest estimate is that 7 out of 19 subpopulations are declining or already severely reduced.",hard,too hard,S08_set1_a4,"['184', '133', '152', '156', '151']",not specified,"The World Conservation Union listed polar bears as a vulnerable species, one of three sub-categories of threatened status, in May 2006.    Their latest estimate is that 7 out of 19 subpopulations are declining or already severely reduced",False,0
polar_bear,What do fossil and DNA evidence tell us?,The polar bear diverged from the brown bear about 200 thousand years ago.,hard,medium,S08_set1_a4,"['116', '96', '114', '261', '93']",not specified,"According to both fossil and DNA evidence, the polar bear diverged from the brown bear roughly 200 thousand years ago. ",False,0
polar_bear,Does a polar bear live in the Arctic?,yes,easy,easy,S08_set1_a4,"['184', '133', '134', '159', '155']",Yes,The polar bear (Ursus maritimus) is a bear native to the Arctic,True,1
polar_bear,Is a polar bear white in color?,yes,easy,medium,S08_set1_a4,"['184', '133', '141', '134', '142']",Yes,"ts fur is hollow and translucent, but usually appears as white or cream colored,",True,1
polar_bear,Is a polar bear at high risk of extinction?,yes,easy,easy,S08_set1_a4,"['137', '184', '133', '188', '180']",Yes,The polar bear is a vulnerable species at high risk of extinction. ,True,1
polar_bear,How heavy is a male polar bear?,300-600 kg (660-1320 lb),medium,medium,S08_set1_a4,"['184', '139', '133', '140', '134']",150-250 kg (330-550 lb),"Polar bears and Kodiak bears are the world's largest land carnivores, with most adult males weighing 300-600 kg (660-1320 lb); ",True,0
polar_bear,How heavy was the largest polar bear on record?,1002 kg (2200 lb) ,medium,medium,S08_set1_a4,"['184', '140', '133', '139', '155']",1002 kg (2200 lb),"The largest polar bear on record was a huge male, allegedly weighing 1002 kg (2200 lb) shot at Kotzebue Sound in northwestern Alaska in 1960.",True,1
polar_bear,What does a polar bear's fur provide?,It provides the animal with effective camouflage.,medium,medium,S08_set1_a4,"['141', '184', '133', '142', '134']",Insulation,"Its fur is hollow and translucent, but usually appears as white or cream colored, thus providing the animal with effective camouflage.  ",True,0
polar_bear,Do female polar bears weight more than the male?,no,hard,medium,S08_set1_a4,"['140', '139', '184', '133', '134']",No.,"Polar bears and Kodiak bears are the world's largest land carnivores, with most adult males weighing 300-600 kg (660-1320 lb); adult females are about half the size of males. ",True,0
polar_bear,How much weight do female polar bears gain during pregnancy?,They gain double their weight.,hard,medium,S08_set1_a4,"['140', '184', '176', '133', '139']",Double,"Adult females are roughly half the size of males and normally weigh 150 250 kg (330 550 lb), measuring 2 2.5 m (6.6 8.2 ft), but double their weight during pregnancy.  ",True,1
polar_bear,Can polar bears be seen under infrared photography?,Polar bears are nearly invisible under infrared photography.,hard,easy,S08_set1_a4,"['184', '133', '143', '141', '155']",Yes.,"The thick undercoat does, however, insulate the bears: they overheat at temperatures above 10 °C (50 °F), and are nearly invisible under infrared photography",False,0
polar_bear,What is actually black in color?,A polar bear's skin.,,medium,S08_set1_a4,"['10', '204', '22', '12', '44']","A melanistic leopard, or ""black panther""",Its skin is actually black in color,False,0
polar_bear,What insulate it against the cold?,Its think blubber and fur.,,medium,S08_set1_a4,"['82', '154', '184', '135', '83']",Thick insulating feathers.,Its thick blubber and fur insulate it against the cold. ,False,0
polar_bear,What includes a lengthy justification of why this species is listed as vulnerable?,Database entry.,,medium,S08_set1_a4,"['2', '137', '184', '207', '214']",not specified,Database entry includes a lengthy justification of why this species is listed as vulnerable.    .  Local long-term studies show that 7 out of 19 subpopulations are declining or already severely reduced,True,0
polar_bear,What do with greenpeace and the natural resources defense council have in common?,They filed lawsuits in California.,,medium,S08_set1_a4,"['206', '2', '188', '194', '71']",Conservation concerns.,On December 14 2006 the Center for Biological Diversity along with Greenpeace and the Natural Resources Defense Council filed a lawsuit in California.,False,0
polar_bear,Are studies insufficient evidence for global protection?,It is arguable.,,medium,S08_set1_a4,"['188', '2', '187', '194', '216']",No.,"Mitchell Taylor, the Nunavut Government Manager of Wildlife Research, wrote a letter to the U.S. Fish and Wildlife Service arguing that local studies are insufficient evidence for global protection at this time",False,1
polar_bear,Are polar bears excellent swimmers?,yes,,easy,S08_set1_a4,"['170', '184', '133', '134', '164']",Yes,Polar bears are excellent swimmers ,True,1
polar_bear,"A semi-aquatic marine mammal , the polar bear has what?","It has adapted for life on a combination of land, sea, and ice.",,medium,S08_set1_a4,"['136', '134', '184', '159', '133']","adapted for life on a combination of land, sea, and ice","A semi-aquatic marine mammal, the polar bear has adapted for life on a combination of land, sea, and ice,  and is the apex predator within its range.  ",False,1
polar_bear,Garbage is what?,"Garbage is now recycled or transported to Thompson, Manitoba.",,medium,S08_set1_a4,"['214', '71', '204', '184', '133']",not specified,"Garbage is now recycled or transported to Thompson, Manitoba.  Hudson Bay Post",False,0
polar_bear,The bears sometimes what?,They sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites.,,medium,S08_set1_a4,"['133', '184', '164', '152', '155']",not specified,The bears sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites.,False,0
polar_bear,Is the Polar Bear the mascot of Bowdoin college ?,yes,,easy,S08_set1_a4,"['212', '184', '133', '155', '211']",Yes,The Polar Bear is the mascot of Bowdoin college. ,True,1
polar_bear,Have thumbpolar bears been made both controversial and famous for their distinctive white fur and their habitat ?,yes,,easy,S08_set1_a4,"['211', '188', '184', '133', '164']",Yes,thumbPolar bears have been made both controversial and famous for their distinctive white fur and their habitat. ,True,1
polar_bear,"Did Mitchell Taylor , the Nunavut Government Manager of Wildlife Research , not write a letter to the U.S. Fish and Wildlife Service arguing that local studies are insufficient evidence for global protection at this time ?",no,,easy,S08_set1_a4,"['187', '199', '198', '188', '208']",Yes,"Mitchell Taylor, the Nunavut Government Manager of Wildlife Research, wrote a letter to the U.S. Fish and Wildlife Service arguing that local studies are insufficient evidence for global protection at this time.",False,0
polar_bear,Are Cubs born in December without awakening the mother ?,yes,,easy,S08_set1_a4,"['177', '25', '154', '184', '221']",Yes,Cubs are born in December without awakening the mother,True,1
beetle,Are beetles insects?,Yes,easy,easy,S08_set1_a8,"['214', '215', '258', '217', '222']",Yes,Beetles are a group of insects which have the largest number of species. ,True,1
beetle,Can beetles be found in polar regions?,No,easy,hard,S08_set1_a8,"['214', '217', '184', '215', '133']",Not specified.,"Beetles can be found in almost all habitats, but are not known to occur in the sea or in the polar regions. ",True,0
beetle,Do beetles antennae function primarily as organs of smell?,Yes,easy,easy,S08_set1_a8,"['231', '219', '222', '235', '229']",Yes,"Beetles' antennae are primarily organs of smell, but may also be used to feel out a beetle's environment physically. ",True,1
beetle,What are the three sections of a beetle?,"the head, the thorax and the abdomen",medium,medium,S08_set1_a8,"['223', '222', '214', '225', '258']","Head, thorax, abdomen","Like all insects, beetles' bodies are divided into three sections: the head, the thorax, and the abdomen",True,1
beetle,Which defense mechanism uses colour or shape to deceive potential enemies?,mimicry,medium,easy,S08_set1_a8,"['249', '250', '12', '248', '251']",Camouflage,Another defence that often uses colour or shape to deceive potential enemies is mimicry. ,True,0
beetle,Which type of beetle is a pest of potato plants?,Colorado potato beetle,medium,easy,S08_set1_a8,"['264', '263', '217', '214', '218']",Colorado potato beetle,"* The Colorado potato beetle, Leptinotarsa decemlineata, is a notorious pest of potato plants. ",True,1
beetle,How can beetle larvae be differentiated from other insect larvae?,"Hardend, often darkenend head, the presence of chewing mouthparts, and spiracles along the sides of the body",hard,medium,S08_set1_a8,"['240', '238', '248', '241', '242']","Beetle larvae can be differentiated from other insect larvae by their hardened, often darkened head, presence of chewing mouthparts, and spiracles along the sides of the body.","* The Colorado potato beetle, Leptinotarsa decemlineata, is a notorious pest of potato plants. ",False,1
beetle,What do beetles eat?,"Plants, fungi break down animal and plant deris and eat other invertebrates",hard,hard,S08_set1_a8,"['253', '254', '217', '214', '238']",not specified,"They often feed on plants and fungi, break down animal and plant debris, and eat other invertebrates",True,0
beetle,What are the similarities between beetles and grasshoppers?,Mouthparts,hard,medium,S08_set1_a8,"['214', '253', '235', '222', '248']",not specified,Beetles have mouthparts similar to those of grasshoppers. ,False,0
beetle,Are certain species of beetles considered pests?,Yes,easy,easy,S08_set1_a8,"['214', '217', '276', '218', '215']",Yes,"Many agricultural, forestry, and household insect pests are beetles. ",False,1
beetle,Is a beetle's general anatomy uniform?,Yes,easy,medium,S08_set1_a8,"['222', '214', '223', '259', '225']",Yes,"The general anatomy of beetles is quite uniform, although specific organs and appendages may vary greatly in appearance and function between the many families in the order. ",True,1
beetle,Are beetles endopterygotes?,Yes,easy,easy,S08_set1_a8,"['220', '244', '237', '222', '214']",Yes,Beetles are endopterygotes with complete metamorphosis.,True,1
beetle,How many species of beetles are there?,"350,000",medium,medium,S08_set1_a8,"['262', '216', '215', '214', '258']",not specified,"There are about 350,000 species of beetles. ",True,0
beetle,When are sperm cells transferred to the female?,During pairing,medium,hard,S08_set1_a8,"['100', '221', '224', '239', '24']",Not specified.,During pairing sperm cells are transferred to the female to fertilise the egg.,False,0
beetle,What is the study of beetles called?,Coleopterology,medium,medium,S08_set1_a8,"['274', '276', '214', '219', '215']",Coleopterology,"The study of beetles is called coleopterology, and its practitioners are coleopterists. ",True,1
beetle,"Is it possible that there are more than 350,000 species of beetles?",Yes,hard,hard,S08_set1_a8,"['262', '216', '215', '258', '214']",Yes,"Forty percent of all described insect species are beetles (about 350,000 species ), and new species are frequently discovered. ",False,1
beetle,Is the Adephaga suborder larger than the Polyphaga suborder?,No,hard,hard,S08_set1_a8,"['261', '258', '259', '220', '260']",No,"Polyphaga is the largest suborder, containing more than 300,000 described species in more than 170 families, including rove beetles (Staphylinidae), scarab beetles (Scarabaeidae), blister beetles (Meloidae), stag beetles (Lucanidae) and true weevils (Curculionidae). ",True,0
beetle,Do carrion beetles eat dung?,Yes,hard,medium,S08_set1_a8,"['255', '214', '217', '253', '254']",Yes,"Some of the beetles found within dung and carrion are in fact predatory, such as the clown beetles, preying on the larvae of coprophagous and necrophagous insects",True,1
beetle,What are prey of various animals including birds and mammals?,Some species of Beetles,,easy,S08_set1_a8,"['254', '19', '18', '253', '23']","Ungulates, monkeys, rodents, reptiles, amphibians, birds, fish.",Some species are prey of various animals including birds and mammals. Certain ,False,0
beetle,What was given by Aristotle for the hardened shield like forewings?,The name: Coleoptera,,easy,S08_set1_a8,"['225', '219', '223', '220', '227']",Coleoptera,"The name ""Coleoptera"" was given by Aristotle for the hardened shield like forewings (coleo = shield + ptera = wing). ",True,1
